PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia,dwood,sla_var
0.0,9.675654143228478,0.3017189497146464,4.771405729560279,0.0,2.2797871932243923,0.9225,0.0,0.0775,1.0,0.03217023404680936,0.0,0.04194238847769553,0.001455751150230046,0.0,0.004718883776755351,0.48733799443430537,0.0,0.5137189965391613,0.03532921845540637
1.0,17.02091407373554,0.38777261138315156,5.050378374101392,0.0,3.712765607977772,0.8375,0.0,0.1625,1.0,0.009106221244248851,0.0,0.025135827165433083,0.0007674134826965392,0.0,0.0009158231646329265,0.7997329305465629,0.0,0.876641975043241,0.03728952246292655
2.0,1.140917180618481,0.3318211336643636,7.465846520183957,0.0,0.838588647216933,0.315,0.0,0.685,1.0,0.010537307461492298,0.0,0.05853650730146029,0.0007636927385477095,0.0,0.0026551710342068414,0.4043722574082456,0.0,0.6425349227133429,0.03607226232216208
3.0,5.377732868182573,0.5425126195646123,6.113276453484437,0.0,2.8046514643598113,0.75875,0.0,0.24125,1.0,0.009125825165033009,0.0,0.047808161632326464,0.0017757351470294059,0.0,0.004694438887777555,0.8908318816526949,0.0,0.8530930884884622,0.012467751067757568
4.0,0.4495370390644904,0.5630652961234623,2.4945526705058927,0.0,5.598529494820797,0.51,0.0,0.49,1.0,0.012742748549709942,0.0,0.04809141828365673,0.0018445689137827565,0.0,0.0036019403880776153,0.8503725870708024,0.0,0.8550656022383307,0.014867001395565141
5.0,3.092374314461602,0.37669561717067246,3.609810786829022,0.0,4.881728032687752,0.14125,0.0,0.85875,1.0,0.015016803360672137,0.0,0.04758391678335667,0.002739407881576315,0.0,0.004717003400680136,0.1965766770306725,0.0,0.6407808566592333,0.02305103236039329
6.0,18.76479961304458,0.3713226355494176,4.218425053178251,0.0,6.157764593448008,0.26125,0.0,0.73875,1.0,0.01878075615123025,0.0,0.05277695539107821,0.009161412282456491,0.0,0.0013736947389477894,0.6914663004788325,0.0,0.8837050655749946,0.023598749583168488
7.0,18.959169057419736,0.3544074510338995,7.76954257584094,0.0,2.2238603235841876,0.79875,0.0,0.20125,1.0,0.042393678735747155,0.0,0.05113642728545709,0.005485317063412681,0.0,0.004390758151630326,0.906142852511647,0.0,0.621021645900749,0.021451633345184053
8.0,0.17850857809104775,0.6113346568057125,7.05660441448314,0.0,5.808882791812725,0.68375,0.0,0.31625,1.0,0.012987797559511904,0.0,0.03674934986997399,0.002869633926785357,0.0,0.002360892178435687,0.4416389777856578,0.0,0.5304646357282791,0.024423647882444947
9.0,18.856740446146045,0.2447098084786783,8.141203571510658,0.0,1.6242410097930506,0.13125,0.0,0.86875,1.0,0.00669493898779756,0.0,0.021878375675135026,0.002518023604720944,0.0,0.001194118823764753,0.3788213019870581,0.0,0.5603264702009119,0.031322980972290936
