PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia,dwood,sla_var
0.0,2.8707184046761554,0.2661581321270372,3.5861631409086203,0.0,1.5092484072773074,0.3075,0.0,0.6925,1.0,0.04946089217843569,0.0,0.0580762152430486,0.002997999599919984,0.0,0.00477999599919984,0.44891778072278105,0.0,0.6121393215784192,0.026845402763098443
1.0,10.562257914605054,0.4556641933191174,4.146883177339363,0.0,3.912010798936513,0.6475,0.0,0.3525,1.0,0.03468933786757352,0.0,0.03961732346469293,0.0011487897579515903,0.0,0.0033010802160432086,0.7490857854446202,0.0,0.6767464589328509,0.03846359954665324
2.0,11.122951033770693,0.3009775789848641,5.375217087272427,0.0,7.7706374640134985,0.05625,0.0,0.94375,1.0,0.04569693938787758,0.0,0.009674734946989397,0.002778475695139028,0.0,0.0034703140628125624,0.7040382501521858,0.0,0.5903151539664289,0.013937091407481396
3.0,17.607625040496945,0.6590911281281162,5.530211983572288,0.0,0.7042234082070097,0.77125,0.0,0.22875,1.0,0.048578715743148634,0.0,0.016048009601920384,0.005795999199839967,0.0,0.0034975795159031806,0.6512855909787788,0.0,0.7769579667221828,0.037863316785138094
4.0,18.562236432267905,0.5379906371717709,2.533319774508611,0.0,5.353858098831333,0.455,0.0,0.545,1.0,0.03174874974994999,0.0,0.006429085817163432,0.005725305061012201,0.0,0.0031873174634926985,0.5292950835290998,0.0,0.6250140923233805,0.038879726562195856
5.0,7.596832168973796,0.3022237452508488,5.812577191046741,0.0,7.372180602611916,0.83375,0.0,0.16625,1.0,0.0352872574514903,0.0,0.05656551310262052,0.004540248049609921,0.0,0.0018071214242848569,0.03236934744154357,0.0,0.6828104908932502,0.022742831026870552
6.0,0.14178977458836184,0.6751627209619584,2.451855400144796,0.0,1.643008944665013,0.10875,0.0,0.89125,1.0,0.014869773954790961,0.0,0.02618623724744949,0.00932884576915383,0.0,0.002552690538107621,0.6240320015825724,0.0,0.8201362002959185,0.011194411832925542
7.0,5.733678900494046,0.2386762780648788,5.741509688436275,0.0,7.994983190195457,0.1125,0.0,0.8875,1.0,0.02303480696139228,0.0,0.03288997799559912,0.005230446089217843,0.0,0.0011489897979595918,0.8396903397071872,0.0,0.8078260668231678,0.027589114716322083
8.0,11.433938098399656,0.3092853644605148,6.798237669178362,0.0,2.7311590345129564,0.34625,0.0,0.65375,1.0,0.048265053010602126,0.0,0.02317663532706541,0.006666653330666132,0.0,0.000588637727545509,0.3083014181884588,0.0,0.7394113426792446,0.0143857289364375
9.0,9.99315738483597,0.3055555247081636,7.516688348014173,0.0,7.567968711160464,0.19,0.0,0.81,1.0,0.038845369073814764,0.0,0.005496699339867973,0.0036026205241048207,0.0,0.000914882976595319,0.25510587209190266,0.0,0.827850459205682,0.03420943504999631
